customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00986,Male,1,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,123.28,5821.7,Yes
CUST-00987,Female,0,No,Yes,45,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.52,1573.72,No
CUST-00988,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),68.38,1573.37,Yes
CUST-00989,Male,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.35,1090.25,Yes
CUST-00990,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.18,4368.03,No
CUST-00991,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,76.96,1924.53,No
CUST-00992,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,79.98,3184.22,No
CUST-00993,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),64.22,938.41,No
CUST-00994,Male,0,Yes,No,31,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),60.95,1870.73,No
CUST-00995,Male,1,No,No,38,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,112.49,4239.93,Yes
CUST-00996,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),71.55,3239.61,No
CUST-00997,Male,0,Yes,Yes,38,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),40.8,1535.78,Yes
CUST-00998,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,90.3,2356.5,Yes
CUST-00999,Female,0,No,Yes,70,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.9,3319.34,No
CUST-01000,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,No,Electronic check,90.64,3326.18,Yes
CUST-01001,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,81.19,4789.39,Yes
CUST-01002,Male,0,No,Yes,53,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.76,,Yes
CUST-01003,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,117.06,4696.04,No
CUST-01004,Male,0,No,Yes,64,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),74.29,4750.96,No
CUST-01005,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),116.59,1097.1,No
CUST-01006,Female,0,No,Yes,67,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),96.14,6439.47,No
CUST-01007,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),94.38,5859.5,No
CUST-01008,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,109.65,3980.39,Yes
CUST-01009,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.35,3642.17,No
CUST-01010,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,79.69,2974.96,No
CUST-01011,Female,0,No,No,19,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),132.86,2506.35,No
CUST-01012,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,140.0,8144.56,No
CUST-01013,Male,0,Yes,No,17,Yes,No,No,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,34.8,594.99,Yes
CUST-01014,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,78.88,1720.44,No
CUST-01015,Female,1,Yes,No,37,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),61.93,2295.85,No
CUST-01016,Female,0,Yes,Yes,61,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.81,5787.21,No
CUST-01017,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.51,2179.64,Yes
CUST-01018,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,122.19,4406.47,Yes
CUST-01019,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.49,282.85,Yes
CUST-01020,Male,0,No,Yes,8,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.98,411.61,No
CUST-01021,Female,1,No,No,4,Yes,No,No,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,35.93,142.77,Yes
CUST-01022,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,92.36,434.87,No
CUST-01023,Female,0,No,Yes,63,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Mailed check,79.98,5024.43,Yes
CUST-01024,Male,0,Yes,Yes,61,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.48,2525.4,Yes
CUST-01025,Female,0,Yes,Yes,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,60.06,3535.1,No
CUST-01026,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.76,325.58,Yes
CUST-01027,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),102.81,499.29,Yes
CUST-01028,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),114.71,2244.8,Yes
CUST-01029,Male,1,No,Yes,41,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,77.69,3151.57,No
CUST-01030,Male,0,No,No,24,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),85.41,2049.48,Yes
CUST-01031,Female,0,No,No,35,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,79.65,2776.01,Yes
CUST-01032,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),76.06,887.99,Yes
CUST-01033,Male,0,No,No,53,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,48.2,2593.77,Yes
CUST-01034,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,62.57,1393.12,Yes
CUST-01035,Male,0,Yes,Yes,4,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.47,308.71,Yes
CUST-01036,Female,0,No,Yes,54,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,70.16,3793.31,No
CUST-01037,Male,0,Yes,Yes,65,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),37.58,2437.4,No
CUST-01038,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,97.49,72.41,Yes
CUST-01039,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.34,1891.15,No
CUST-01040,Female,0,No,No,60,No,No phone service,No,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),42.81,2585.63,No
CUST-01041,Female,0,Yes,Yes,51,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),38.69,1933.64,No
CUST-01042,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),90.75,5631.03,No
CUST-01043,Male,0,Yes,Yes,30,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),53.84,1621.94,No
CUST-01044,Female,1,Yes,No,27,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,109.97,2962.76,No
CUST-01045,Male,0,No,No,51,Yes,No,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,56.34,2915.29,Yes
CUST-01046,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,76.07,876.54,Yes
CUST-01047,Female,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),140.0,2372.45,Yes
CUST-01048,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,77.62,3333.2,No
CUST-01049,Female,0,Yes,No,48,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,44.4,2124.39,No
CUST-01050,Female,0,No,No,8,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Credit card (automatic),55.44,431.29,Yes
CUST-01051,Female,0,No,No,37,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,72.67,2670.37,No
CUST-01052,Female,1,No,No,26,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),53.52,1401.66,Yes
CUST-01053,Male,0,Yes,Yes,36,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,58.18,2133.71,Yes
CUST-01054,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,Yes,Electronic check,91.17,6321.73,Yes
CUST-01055,Male,1,No,No,5,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,91.18,471.68,Yes
CUST-01056,Female,1,No,No,72,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,68.31,4870.18,Yes
CUST-01057,Male,0,No,No,32,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.24,1858.39,No
CUST-01058,Female,0,No,No,56,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,112.78,6336.96,No
CUST-01059,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),100.37,3043.49,Yes
CUST-01060,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.78,1810.23,Yes
CUST-01061,Female,0,Yes,No,56,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,71.1,3975.49,No
CUST-01062,Female,1,No,No,50,Yes,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),46.89,2371.55,Yes
CUST-01063,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),99.0,1005.07,Yes
CUST-01064,Male,0,Yes,No,51,No,No phone service,No,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,46.01,2369.26,Yes
CUST-01065,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),101.97,5469.25,No
CUST-01066,Male,1,No,No,28,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,68.55,1926.27,Yes
CUST-01067,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.44,7032.97,Yes
CUST-01068,Female,0,Yes,No,46,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,53.29,2461.89,No
CUST-01069,Male,0,Yes,Yes,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),57.78,1405.68,No
CUST-01070,Female,1,No,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),90.81,0.0,Yes
CUST-01071,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),123.88,6072.24,No
CUST-01072,Female,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.25,1291.8,Yes
CUST-01073,Male,1,No,No,55,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,115.7,6350.1,Yes
CUST-01074,Male,1,Yes,Yes,38,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),84.22,3185.01,Yes
CUST-01075,Female,1,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,70.94,2402.4,Yes
CUST-01076,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,49.78,548.05,No
CUST-01077,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,121.58,6168.38,Yes
CUST-01078,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),65.7,803.02,Yes
CUST-01079,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),104.93,3144.62,Yes
CUST-01080,Female,0,No,No,61,Yes,No,No,No,No,No,Yes,No internet service,Yes,One year,No,Electronic check,40.93,2513.8,No
CUST-01081,Female,0,Yes,No,67,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),75.67,5027.51,No
CUST-01082,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Credit card (automatic),53.76,3887.87,No
CUST-01083,Female,0,No,No,69,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,57.56,3998.38,No
CUST-01084,Male,0,No,No,40,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Mailed check,72.89,2924.37,No
CUST-01085,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),127.04,1779.16,No
CUST-01086,Female,0,No,No,61,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),71.93,4405.03,No
CUST-01087,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,112.12,6528.39,Yes
CUST-01088,Male,0,No,No,72,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,46.88,3385.82,No
CUST-01089,Female,1,Yes,Yes,47,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,51.21,2418.82,Yes
CUST-01090,Female,0,Yes,No,10,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,No,Mailed check,29.03,323.44,No
CUST-01091,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,106.0,3831.22,Yes
CUST-01092,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,128.67000000000002,4101.43,Yes
CUST-01093,Female,0,No,No,61,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,103.23,6322.36,No
CUST-01094,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),138.17,3866.29,Yes
CUST-01095,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,One year,No,Mailed check,81.57,1876.78,No
CUST-01096,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,88.3,443.64,No
CUST-01097,Male,0,No,No,60,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.02,4520.58,Yes
CUST-01098,Female,0,No,Yes,55,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),52.33,2913.13,No
CUST-01099,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.7,218.59,No
CUST-01100,Female,0,No,No,31,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,101.28,3174.31,Yes
CUST-01101,Male,0,Yes,Yes,35,Yes,No,DSL,No internet service,Yes,No,No,No,No,Two year,Yes,Electronic check,54.36,1905.89,No
CUST-01102,Female,0,No,No,34,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),67.14,2310.8,Yes
CUST-01103,Female,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,89.79,,Yes
CUST-01104,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,108.75,1077.65,Yes
CUST-01105,Male,0,No,No,22,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),71.49,1611.22,Yes
CUST-01106,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),134.36,1734.92,Yes
CUST-01107,Male,0,Yes,Yes,17,Yes,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,45.44,759.38,Yes
CUST-01108,Male,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,76.81,,Yes
CUST-01109,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),97.9,6682.55,No
CUST-01110,Male,1,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),78.6,265.87,Yes
CUST-01111,Male,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.14,4935.9,Yes
CUST-01112,Female,0,No,No,16,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),47.56,741.28,Yes
CUST-01113,Female,1,No,No,14,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),52.27,731.64,No
CUST-01114,Female,0,No,No,21,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.32,1344.67,Yes
CUST-01115,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,57.62,786.07,No
CUST-01116,Male,0,No,No,35,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.129999999999995,1534.77,Yes
CUST-01117,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),96.74,6975.39,No
CUST-01118,Male,0,Yes,Yes,42,Yes,No,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),38.05,1586.0,No
CUST-01119,Female,0,No,No,52,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,121.99,,Yes
CUST-01120,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,132.07,4718.99,Yes
CUST-01121,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),52.63,86.21,No
